gene_callers_id	DSS3_ac_a	DSS3_ac_b	DSS3_glc_a	DSS3_glc_ac_19_a	DSS3_glc_ac_19_b	DSS3_glc_ac_19_c	DSS3_glc_ac_34_a	DSS3_glc_ac_34_b	DSS3_glc_ac_34_c	DSS3_glc_b	DSS3_glc_c	SRR12068553	SRR12068554	SRR12068555	SRR12068556	SRR12068557	SRR12068558	SRR12068559	SRR12068560	SRR12068561	SRR12068562	SRR12068563	SRR12068564	SRR12068565	SRR12068566	SRR12068567	SRR12068568	SRR12068569	SRR12068570	SRR12068571	SRR12068572	SRR12068573	SRR12068574	SRR12068575	SRR12068576	SRR12068577	SRR12068578	SRR12068579	SRR12068580	SRR12068581	SRR12068582	SRR12068583	SRR12068584	SRR12068585	SRR12068589	SRR12068590	SRR12068591	SRR12068593	SRR12068596	SRR12068597	SRR12068598	SRR12068599	SRR12364852	SRR12364853	SRR12364854	SRR12364855	SRR12364856	SRR12364857	SRR12364858	SRR12364859	SRR12364860	SRR12364861	SRR12364862	SRR12364863	SRR12364864	SRR12364865	SRR12364866	SRR12364867	SRR12364868	SRR12364869	SRR12364870	SRR12364871	SRR12364872	SRR12364873	SRR12364874	SRR12364875	SRR12364876	SRR12364877	SRR12364878	SRR12364879	SRR12364880	SRR12364881	SRR12364882	SRR12364883	SRR12364884	SRR12364885	SRR12364886	SRR15670081	SRR15670082	SRR15670083	SRR15670084	SRR15670085	SRR15670086	SRR15670087	SRR15670088	SRR15670089	SRR15670090	SRR15670092	SRR15670093	SRR1619676	SRR1619677	SRR1619678	SRR1619679	SRR1632877	SRR1632878	SRR17220668	SRR17220675	SRR17220678	SRR17220679	SRR17220680	SRR17220681	SRR17220686	SRR17220687	SRR5680821	SRR5680822	SRR5680823	SRR5680824	SRR5680825	SRR5680826	SRR5680827	SRR5680828	SRR5680829	SRR5680830	SRR5680831	SRR5680832	SRR5680833	SRR5680834	SRR5680835	SRR5680836	SRR7073597	SRR7073598	SRR7073599	SRR7073600
3119	15.26750448833034	15.780969479353681	9.759425493716337	16.031717534410532	9.406343506882106	10.576301615798922	10.259724715739079	10.672651107121483	14.112507480550569	10.011370436864153	9.275284260921604	4.6050269299820465	5.187312986235787	2.4703770197486534	3.2190305206463194	2.059245960502693	1.2681029323758228	0.4524236983842011	2.160383004189108	3.263913824057451	1.263315380011969	3.8473967684021546	3.092160383004189	2.6858168761220824	3.514661879114303	5.570915619389587	7.322561340514662	4.646319569120287	3.1496110113704368	2.774985038898863	5.767803710353082	4.108318372232196	3.244165170556553	2.066427289048474	1.8360263315380012	1.9778575703171752	0.6319569120287253	2.5391980849790543	3.0335128665469777	1.8073010173548774	3.092160383004189	2.595451825254339	1.2214242968282465	1.333931777378815	3.595451825254339	5.079593058049072	4.771992818671454	2.748055056852184	2.950329144225015	2.2543387193297426	1.6163973668462	2.264512268102932	121.89886295631358	21.175942549371634	16.73189706762418	13.272292040694195	138.33632555356075	12.677438659485338	19.522441651705567	17.24356672651107	11.927588270496708	16.620586475164572	4.928785158587672	29.96888090963495	2.7402752842609215	152.705565529623	14.5278276481149	23.46977857570317	5.381807301017355	230.91681627767804	98.76600837821664	9.463794135248355	29.44823459006583	37.5607420706164	118.35487731897068	43.64033512866547	372.8994614003591	18.947935368043087	20.295631358467983	181.93237582286056	2.5296229802513466	90.56912028725314	25.435667265110713	230.71274685816877	65.344105326152	2.2603231597845603	58.56912028725314	20.375822860562536	47.50688210652304	11.299222022740874	0.4506283662477558	0.09096349491322561	0.31837223219628963	7.012567324955117	0.5002992220227409	0.09096349491322561	0.29084380610412924	0.13644524236983843	0.36385397965290245	0.3476959904248953	0.4278874925194494	0.3919808497905446	0.3333333333333333	0.5517654099341711	3.9395571514063437	1.4751645721125075	2.871334530221424	9.134649910233394	10.370436864153202	4.502094554159186	1.628366247755835	6.384201077199282	4.381807301017355	0.3177737881508079	0.49371633752244165	1.1370436864153202	0.3291442250149611	0.25314183123877915	0.7324955116696589	0.4189108318372232	0.059844404548174746	8.064631956912029	0.5086774386594853	0.46020347097546377	0.4302812687013764	0.21723518850987433	0.6080191502094554	3.357271095152603	0.5116696588868941	10.495511669658887	8.16098144823459	8.226810293237582	11.736684619988031
3120	161.69892473118279	187.34408602150538	94.86021505376344	129.61290322580646	113.72043010752688	93.51612903225806	107.45161290322581	102.08602150537635	167.1505376344086	105.53763440860214	99.97849462365592	27.795698924731184	34.72043010752688	23.419354838709676	24.903225806451612	20.333333333333332	11.279569892473118	4.655913978494624	16.172043010752688	29.49462365591398	10.32258064516129	22.043010752688172	25.258064516129032	25.21505376344086	34.60215053763441	52.505376344086024	54.25806451612903	40.02150537634409	12.989247311827956	13.096774193548388	46.98924731182796	30.193548387096776	26.473118279569892	21.451612903225808	10.989247311827956	20.580645161290324	6.096774193548387	20.537634408602152	25.9247311827957	18.27956989247312	22.462365591397848	10.24731182795699	3.5483870967741935	7.462365591397849	22.763440860215052	38.225806451612904	51.494623655913976	13.193548387096774	18.193548387096776	17.881720430107528	11.903225806451612	18.731182795698924	98.80645161290323	19.247311827956988	96.17204301075269	108.3010752688172	96.6774193548387	97.02150537634408	127.86021505376344	117.03225806451613	87.04301075268818	139.0	31.591397849462364	28.795698924731184	26.27956989247312	117.89247311827957	25.086021505376344	144.51612903225808	27.634408602150536	206.2258064516129	75.6774193548387	24.731182795698924	34.74193548387097	49.46236559139785	113.90322580645162	51.215053763440864	302.1720430107527	19.806451612903224	171.30107526881721	163.38709677419354	20.096774193548388	58.83870967741935	38.17204301075269	192.86021505376345	70.46236559139786	25.806451612903224	56.193548387096776	23.50537634408602	26.989247311827956	11.881720430107526	0.0	0.4731182795698925	0.6989247311827957	6.838709677419355	0.0	0.0	0.7311827956989247	1.978494623655914	0.6666666666666666	0.053763440860215055	0.8387096774193549	0.6881720430107527	0.5483870967741935	0.0	3.096774193548387	5.548387096774194	8.344086021505376	18.35483870967742	23.0752688172043	7.849462365591398	9.150537634408602	11.688172043010752	8.43010752688172	0.967741935483871	2.118279569892473	2.6666666666666665	0.40860215053763443	1.5806451612903225	2.3440860215053765	1.3333333333333333	0.12903225806451613	8.365591397849462	1.7849462365591398	1.5913978494623655	0.8172043010752689	0.1935483870967742	1.010752688172043	4.924731182795699	1.881720430107527	27.021505376344088	6.89247311827957	9.010752688172044	12.150537634408602
3121	525.6525821596244	692.962441314554	567.868544600939	425.2300469483568	290.0813771517997	293.2879499217527	367.38497652582157	343.73865414710485	514.0281690140845	704.9718309859155	591.8920187793427	124.51330203442879	150.77777777777777	113.09546165884194	121.54303599374022	107.84194053208138	48.61658841940532	16.317683881064163	61.27073552425665	139.9280125195618	66.21752738654148	140.9796557120501	113.5320813771518	206.83724569640063	174.03442879499218	248.5696400625978	335.4569640062598	236.95931142410015	137.89045383411582	88.16431924882629	177.53364632237873	102.33333333333333	110.41001564945226	150.09702660406884	93.36932707355243	129.22222222222223	52.389671361502344	121.87323943661971	168.28012519561815	111.23630672926447	170.22222222222223	50.954616588419405	30.719874804381845	48.61345852895149	127.38967136150235	201.73552425665102	210.0625978090767	71.00156494522692	104.91862284820031	119.5774647887324	50.72300469483568	60.881064162754306	165.2660406885759	69.61815336463224	371.19874804381845	344.61345852895147	177.97026604068859	322.1940532081377	429.9186228482003	378.0923317683881	257.6463223787167	402.90453834115806	104.72300469483568	104.56964006259781	56.21596244131455	205.35524256651019	67.86854460093896	479.6478873239437	64.20813771517997	220.50704225352112	167.5399061032864	62.82472613458529	72.9640062597809	105.40845070422536	172.6964006259781	138.32394366197184	359.5774647887324	55.35524256651017	438.2378716744914	212.58841940532082	48.74647887323944	111.7981220657277	94.31768388106417	222.51643192488262	112.44600938967136	57.30359937402191	92.91392801251956	61.08607198748044	180.94992175273865	52.06572769953052	2.596244131455399	0.3395931142410016	0.458528951486698	16.690140845070424	3.9655712050078247	4.205007824726135	3.8763693270735526	3.436619718309859	3.6056338028169015	4.63849765258216	5.60093896713615	3.4444444444444446	0.23943661971830985	0.02034428794992175	0.5305164319248826	29.41627543035994	71.0453834115806	70.71048513302034	99.24100156494522	41.846635367762126	30.323943661971832	39.98122065727699	59.431924882629104	7.690140845070423	10.807511737089202	12.44131455399061	6.671361502347418	12.60719874804382	13.28169014084507	7.967136150234742	0.6134585289514867	40.64475743348983	5.222222222222222	10.735524256651017	11.247261345852895	4.41471048513302	12.743348982785603	12.904538341158059	7.874804381846635	82.37089201877934	54.87323943661972	31.431924882629108	70.66197183098592
3122	798.9859154929577	1237.9507042253522	1262.880281690141	1045.2300469483569	716.6220657276996	717.4460093896714	946.87558685446	923.0070422535211	1274.650234741784	1496.4906103286385	1373.469483568075	389.1220657276995	592.244131455399	351.7957746478873	413.5798122065728	300.7863849765258	141.1032863849765	56.56103286384977	188.53286384976525	421.8943661971831	206.9906103286385	465.37089201877933	447.3286384976526	603.1032863849765	493.6737089201878	717.793427230047	872.4718309859155	786.387323943662	355.1525821596244	218.73239436619718	456.59154929577466	347.5586854460094	322.44600938967136	454.6737089201878	239.91549295774647	298.9225352112676	138.7605633802817	383.49530516431923	417.38967136150234	357.05164319248826	594.4460093896714	142.59859154929578	85.34037558685446	143.85915492957747	338.04460093896716	588.3591549295775	593.4859154929577	188.093896713615	305.64084507042253	435.8568075117371	131.31924882629107	151.31690140845072	261.24413145539904	141.1244131455399	893.9507042253521	838.5845070422536	236.74647887323943	703.6596244131456	949.9201877934272	835.9342723004695	584.4530516431925	856.8615023474179	291.52582159624416	232.06572769953053	170.3544600938967	323.77464788732397	154.12910798122067	986.9976525821596	174.27230046948358	287.03286384976525	269.4154929577465	148.68309859154928	145.406103286385	234.04225352112675	235.29342723004694	256.28403755868544	420.01408450704224	116.0774647887324	942.5845070422536	286.59389671361504	139.03755868544602	174.07276995305165	195.46713615023475	290.92957746478874	193.8450704225352	151.1455399061033	146.76525821596243	133.68544600938966	357.7042253521127	104.05399061032864	9.389671361502348	3.4741784037558685	2.4976525821596245	31.920187793427232	10.5	11.082159624413146	10.60093896713615	5.401408450704225	9.544600938967136	5.694835680751174	6.464788732394366	4.063380281690141	0.4788732394366197	3.211267605633803	18.835680751173708	58.29342723004695	139.57276995305165	151.93192488262912	295.55164319248826	132.92253521126761	86.73474178403755	141.0	142.2206572769953	8.450704225352112	28.955399061032864	29.908450704225352	11.105633802816902	25.809859154929576	25.13849765258216	15.112676056338028	1.016431924882629	89.13145539906104	11.673708920187794	26.95774647887324	25.420187793427232	9.293427230046948	29.875586854460092	35.455399061032864	16.572769953051644	207.6737089201878	142.73239436619718	83.16666666666667	201.81924882629107
3123	202.8003992015968	253.51696606786427	177.70459081836327	123.51696606786427	109.54690618762476	108.58283433133732	125.16966067864271	122.44710578842316	182.4690618762475	199.1437125748503	155.32934131736528	118.20359281437126	233.8562874251497	105.42514970059881	158.72055888223554	106.27944111776448	64.81836327345309	18.5748502994012	42.538922155688624	176.06986027944112	79.55089820359281	157.39520958083833	199.33333333333334	226.2674650698603	224.43912175648703	353.20758483033933	416.88023952095807	319.45309381237524	163.95209580838323	55.24750499001996	245.81437125748502	184.40319361277446	147.98602794411178	180.32734530938123	109.30938123752495	146.9760479041916	59.8502994011976	174.3253493013972	170.04790419161677	139.09580838323353	248.1936127744511	35.8502994011976	26.325349301397207	38.40319361277445	134.95009980039922	210.10778443113773	204.13572854291417	46.6187624750499	103.16966067864271	146.34730538922156	32.72055888223553	43.572854291417165	172.75449101796409	65.47105788423154	197.00798403193613	217.3453093812375	201.5309381237525	182.47904191616766	236.64670658682635	219.36526946107784	174.7564870259481	236.75848303393212	56.181636726546905	97.10179640718563	33.72255489021956	211.84031936127744	58.31337325349301	284.4890219560878	41.84830339321357	225.89820359281438	154.20958083832335	50.51297405189621	59.94810379241517	97.61477045908184	157.10778443113773	128.55888223552896	390.8043912175649	40.9560878243513	264.0419161676647	218.6806387225549	45.01996007984032	117.91017964071857	88.99001996007983	248.9760479041916	106.25349301397206	25.626746506986027	94.07984031936128	88.48103792415169	191.04790419161677	46.79241516966068	8.209580838323353	1.7904191616766467	1.249500998003992	30.169660678642714	1.654690618762475	1.3632734530938124	1.2734530938123751	1.2435129740518962	1.1137724550898203	1.343313373253493	1.4251497005988023	0.8982035928143712	0.10179640718562874	0.0	0.8023952095808383	20.001996007984033	42.17764471057884	11.910179640718562	20.790419161676645	8.073852295409182	11.874251497005988	25.231536926147704	43.89221556886228	4.079840319361278	14.2874251497006	4.339321357285429	2.1676646706586826	12.0938123752495	8.303393213572853	4.790419161676646	0.8842315369261478	10.029940119760479	0.3333333333333333	11.283433133732535	11.746506986027944	2.3073852295409183	12.10379241516966	4.265469061876248	1.6706586826347305	24.235528942115767	16.419161676646706	10.528942115768464	22.726546906187625
3124	322.5590551181102	346.93175853018374	311.56299212598424	187.8753280839895	133.36089238845145	149.31627296587928	113.5774278215223	118.45538057742782	165.41076115485563	332.87664041994753	285.07086614173227	187.61811023622047	324.56561679790025	138.9291338582677	242.95538057742783	173.25853018372703	85.9002624671916	29.62204724409449	79.79133858267717	228.70472440944883	113.94094488188976	266.29133858267716	251.04855643044618	340.01837270341207	320.9540682414698	626.7440944881889	739.4645669291339	538.4475065616798	248.26246719160105	65.7782152230971	368.31364829396324	272.46587926509187	201.78083989501312	245.6246719160105	202.29265091863516	247.63254593175853	88.88057742782152	184.60498687664042	230.48950131233596	190.08530183727035	357.7165354330709	45.39238845144357	35.89501312335958	59.5	209.38582677165354	333.08792650918633	332.38582677165357	68.30839895013123	139.35433070866142	214.72834645669292	32.37270341207349	33.5498687664042	185.6942257217848	63.813648293963254	281.63123359580055	293.1706036745407	199.6233595800525	262.18897637795277	328.6745406824147	306.93438320209975	258.1482939632546	327.3871391076116	78.42650918635171	119.0262467191601	48.175853018372706	232.26115485564304	75.15748031496064	358.46062992125985	54.988188976377955	198.94094488188978	165.41338582677164	60.39763779527559	74.9501312335958	117.2782152230971	156.89370078740157	153.28740157480314	357.1443569553806	52.98031496062992	343.1417322834646	194.51049868766404	58.338582677165356	117.75590551181102	102.04724409448819	220.50524934383202	110.81364829396325	33.25984251968504	105.73753280839895	238.0695538057743	545.3740157480315	110.5275590551181	2.990813648293963	0.4776902887139108	4.4501312335958	76.29527559055119	6.811023622047244	3.9855643044619424	4.586614173228346	2.578740157480315	3.0695538057742784	2.1141732283464565	2.3858267716535435	1.4173228346456692	0.06692913385826772	0.0	0.7690288713910761	36.481627296587924	69.45800524934383	26.96981627296588	35.175853018372706	14.888451443569554	17.014435695538058	50.03805774278215	61.01968503937008	8.431758530183727	15.989501312335959	4.863517060367454	4.929133858267717	16.35170603674541	9.721784776902886	4.078740157480315	1.246719160104987	18.4501312335958	1.099737532808399	24.49737532808399	15.385826771653543	2.9120734908136483	19.84514435695538	7.258530183727034	1.311023622047244	25.671916010498688	27.286089238845143	8.837270341207349	35.58398950131234
3125	278.8036809815951	299.35991820040897	162.73415132924336	229.80981595092024	187.38650306748465	181.04907975460122	203.02044989775052	195.08179959100204	265.04703476482615	183.24539877300614	166.17382413087935	17.347648261758692	20.867075664621677	7.838445807770961	14.803680981595091	8.548057259713701	4.30879345603272	1.6850715746421268	9.867075664621677	12.758691206543967	7.511247443762781	16.660531697341515	20.72597137014315	19.52351738241309	19.14519427402863	29.41717791411043	31.173824130879346	23.188139059304703	12.89161554192229	11.014314928425359	18.76278118609407	11.390593047034764	8.5439672801636	12.701431492842536	8.773006134969325	15.098159509202453	5.07361963190184	13.920245398773005	14.0920245398773	10.773006134969325	20.014314928425357	8.805725971370142	6.1656441717791415	6.541922290388548	10.302658486707566	16.51124744376278	18.539877300613497	12.48875255623722	8.298568507157464	16.05725971370143	6.713701431492843	11.051124744376278	176.51124744376278	47.122699386503065	145.52147239263803	137.11451942740285	212.61963190184048	150.50102249488754	193.95296523517382	157.02249488752557	105.79959100204499	159.04089979550102	81.23312883435582	92.31288343558282	54.49079754601227	218.71779141104295	46.50920245398773	184.5357873210634	38.717791411042946	217.120654396728	145.55419222903885	59.22494887525562	83.73824130879346	84.8036809815951	167.29243353783232	126.00613496932516	365.2822085889571	50.239263803680984	144.46012269938652	210.60531697341514	30.662576687116566	118.29447852760737	72.34560327198363	230.4478527607362	114.98977505112474	53.263803680981596	88.20858895705521	28.713701431492844	123.359918200409	32.57259713701431	0.07770961145194274	0.0	0.3946830265848671	13.832310838445808	10.969325153374234	5.2004089979550105	10.893660531697341	8.065439672801636	5.008179959100205	0.8302658486707567	0.7975460122699386	0.2085889570552147	0.0	0.17586912065439672	0.0	11.56441717791411	19.171779141104295	42.23312883435583	66.37014314928426	27.666666666666668	14.758691206543967	21.43353783231084	26.2719836400818	4.45398773006135	2.8568507157464214	5.069529652351738	1.9427402862985685	1.98159509202454	1.9427402862985685	3.0122699386503067	0.0	6.120654396728017	2.4478527607361964	2.591002044989775	1.5153374233128833	1.7014314928425358	3.376278118609407	2.7014314928425356	2.3517382413087935	19.936605316973417	7.177914110429448	4.177914110429448	13.811860940695297
3251	7.916666666666667	30.28036723163842	9.663841807909604	12.76906779661017	10.65183615819209	9.621468926553673	8.114406779661017	8.489406779661017	15.597457627118644	9.201271186440678	7.876412429378531	24.532485875706215	25.826271186440678	18.71186440677966	21.68997175141243	15.661723163841808	6.675141242937853	2.167372881355932	12.122175141242938	14.628531073446327	10.616525423728813	26.486581920903955	19.302966101694917	5.594632768361582	4.7358757062146895	7.123587570621469	7.656073446327683	7.442090395480226	3.582627118644068	11.875	19.666666666666668	11.76271186440678	9.968926553672317	25.161016949152543	29.536723163841806	26.807909604519775	2.5346045197740112	7.02542372881356	14.919491525423728	6.057909604519774	20.7274011299435	10.139124293785311	5.315677966101695	12.109463276836157	10.858757062146893	16.858757062146893	18.13912429378531	2.917372881355932	13.336158192090396	16.259887005649716	8.759180790960452	26.497175141242938	157.95409604519773	38.8545197740113	8.734463276836157	14.509887005649718	185.7725988700565	22.786016949152543	63.71468926553672	21.50776836158192	7.320621468926554	9.96045197740113	25.562853107344633	61.182203389830505	8.71822033898305	209.8870056497175	27.225282485875706	11.223870056497175	22.211158192090394	232.90466101694915	139.75918079096044	25.252824858757062	42.17372881355932	61.00847457627118	140.739406779661	88.38559322033899	375.1885593220339	28.097457627118644	19.01129943502825	196.54943502824858	20.713276836158194	100.28319209039547	60.503531073446325	244.42937853107344	82.15042372881356	10.615819209039548	81.15254237288136	25.57274011299435	49.836158192090394	18.07274011299435	0.268361581920904	0.05367231638418079	0.5607344632768362	8.088276836158192	0.963276836158192	0.4837570621468927	0.268361581920904	0.12358757062146893	0.19562146892655366	0.3241525423728814	0.6122881355932204	0.3008474576271186	0.21610169491525424	0.0346045197740113	0.1059322033898305	94.34322033898304	274.6151129943503	4.4173728813559325	4.260593220338983	1.997175141242938	3.175141242937853	173.89689265536722	169.7747175141243	1.5536723163841808	0.6348870056497176	0.5819209039548022	0.7189265536723164	0.9717514124293786	0.2824858757062147	4.283898305084746	0.3531073446327684	1.048728813559322	0.5296610169491526	0.7062146892655368	1.1151129943502824	3.5211864406779663	0.7238700564971752	0.5360169491525424	0.8707627118644068	2.001412429378531	96.5	1.094632768361582	25.828389830508474
3252	92.10675381263617	113.56644880174292	93.88888888888889	111.25708061002179	79.56427015250544	83.38997821350763	80.22004357298475	76.63616557734204	115.14596949891067	127.12200435729848	113.0718954248366	3.710239651416122	7.627450980392157	4.2592592592592595	3.934640522875817	3.906318082788671	1.5925925925925926	0.3311546840958606	16.017429193899783	4.019607843137255	2.9607843137254903	3.7233115468409586	10.069716775599128	8.483660130718954	9.318082788671024	11.222222222222221	14.991285403050108	9.651416122004358	6.468409586056645	29.727668845315904	4.869281045751634	6.300653594771242	5.803921568627451	19.636165577342048	10.753812636165577	11.128540305010894	4.235294117647059	8.302832244008714	11.281045751633988	9.241830065359476	17.947712418300654	14.15032679738562	6.684095860566448	14.566448801742919	4.67755991285403	7.337690631808279	6.298474945533769	16.270152505446625	3.446623093681917	10.091503267973856	29.241830065359476	31.33769063180828	175.52941176470588	66.87581699346406	96.71677559912854	109.91067538126362	192.4488017429194	77.65359477124183	116.6470588235294	112.74727668845316	89.5599128540305	153.88453159041396	165.86710239651416	102.73202614379085	102.239651416122	200.79738562091504	68.96296296296296	151.11764705882354	86.52505446623094	228.80174291938997	136.44226579520696	93.11764705882354	101.50980392156863	115.78867102396514	162.54901960784315	137.71459694989107	339.12418300653593	81.57952069716775	167.28540305010893	194.9847494553377	56.871459694989106	123.25925925925925	96.55337690631808	232.32679738562092	138.01960784313727	122.37908496732027	101.79520697167756	24.013071895424837	47.470588235294116	23.775599128540303	0.6623093681917211	0.49673202614379086	0.5838779956427015	6.572984749455338	1.9847494553376905	1.44880174291939	3.4052287581699345	2.690631808278867	3.2570806100217866	1.7254901960784315	2.4705882352941178	1.1416122004357299	4.553376906318083	1.0239651416122004	4.159041394335512	10.061002178649238	15.782135076252723	25.33769063180828	35.36601307189542	17.313725490196077	16.22222222222222	8.788671023965142	17.39433551198257	2.5664488017429194	2.4618736383442266	3.5947712418300655	4.647058823529412	3.054466230936819	3.47276688453159	4.172113289760349	0.7625272331154684	22.230936819172115	0.9651416122004357	2.3572984749455337	3.291938997821351	1.3071895424836601	2.3115468409586057	7.596949891067538	1.579520697167756	23.18082788671024	8.764705882352942	9.130718954248366	16.0239651416122
3253	130.02444444444444	146.9311111111111	129.61555555555555	197.82666666666665	146.2422222222222	139.49777777777777	96.1511111111111	91.08666666666667	126.68666666666667	170.79111111111112	149.46666666666667	7.028888888888889	11.491111111111111	8.206666666666667	9.302222222222222	8.026666666666667	5.475555555555555	1.3466666666666667	13.346666666666666	9.753333333333334	6.955555555555556	7.706666666666667	10.013333333333334	13.584444444444445	13.366666666666667	21.015555555555554	19.404444444444444	15.075555555555555	9.246666666666666	12.491111111111111	13.615555555555556	11.157777777777778	11.231111111111112	10.64	8.346666666666666	10.544444444444444	4.091111111111111	9.2	8.38888888888889	8.235555555555555	12.746666666666666	7.955555555555556	4.108888888888889	8.573333333333334	11.744444444444444	18.273333333333333	11.313333333333333	11.74	8.806666666666667	7.331111111111111	16.19333333333333	14.335555555555555	388.22	148.54222222222222	146.13111111111112	217.3711111111111	357.0777777777778	141.99333333333334	217.46444444444444	213.32444444444445	176.89111111111112	291.4288888888889	614.2066666666667	331.0177777777778	343.3688888888889	361.1711111111111	243.10222222222222	257.58666666666664	255.6888888888889	321.52222222222224	255.01111111111112	296.00666666666666	277.1044444444444	362.90444444444444	324.6088888888889	396.1355555555556	494.81555555555553	270.76222222222225	313.8311111111111	340.8311111111111	188.6	261.80444444444447	254.11555555555555	336.84	329.14222222222224	362.97333333333336	269.8888888888889	54.38444444444445	80.18888888888888	92.38444444444444	1.1177777777777778	0.5066666666666667	0.7133333333333334	11.335555555555555	11.08	8.397777777777778	19.61777777777778	8.097777777777777	7.211111111111111	1.771111111111111	2.546666666666667	1.12	2.982222222222222	2.013333333333333	1.4044444444444444	27.657777777777778	49.57555555555555	93.89555555555556	136.04444444444445	56.882222222222225	37.00888888888889	38.544444444444444	38.364444444444445	5.142222222222222	3.993333333333333	4.24	11.682222222222222	4.671111111111111	5.6866666666666665	10.69111111111111	3.433333333333333	13.206666666666667	2.011111111111111	3.408888888888889	7.4	3.9266666666666667	3.56	9.215555555555556	2.62	48.84444444444444	16.035555555555554	14.457777777777778	16.862222222222222
